text,keywords,label
5月11MSI季中冠军赛RNG小狗大嘴打断FNC五人回程赢得比赛你怎么看？,"
",news_game
TFBOYS首次大银幕合体，吴亦凡分饰两角，郭敬明爵迹2要逆天？,"爵迹2,爵迹,郭敬明,吴亦凡,陈学冬,范冰冰,TFBOYS
",news_entertainment
现在日本个签简化不了韩国签证了吗？,"
",news_world
百慕大区块链战略对国家发展大有裨益,"ICO,百慕大,创业公司,BDA,区块链
",news_tech
最美凯迪拉克，20万+四驱+9AT，卖不过Q3,"雷克萨斯,宝马X1,SUV,凯迪拉克,XT4,XC40
",news_car
调查/回归“本色”语文教学，开启美的思维旅程！,"语文,语文教学,刘勰,文本,语文课,教师,少年闰土,文心雕龙,诗品
",news_edu
「区块链日报」5.9新闻：微信第一个区块链小程序诞生,"比特币,区块链,新闻业,ICO,Facebook
",news_tech
一个40多岁离异男人的独白:这辈子，恐怕要孤独终老了,"不冷不热
",news_story
卢卡库训练刻苦，获赠外号“洛奇”,"史泰龙,一石二鸟,穆里尼奥,曼联队,卢卡库
",news_sports
范冰冰的李晨被前女友给吸引了，网友表示范冰冰还有三秒到达战场,"王宝强,李晨,不知名,范冰冰,女星
",news_entertainment
"仙洋现身娜美直播间，发声献唱！为稳人气在直播""封面'大做文章","娜美,仙洋,神秘人
",news_entertainment
中国化工园区30强殊荣花落谁家？答案即将在这里揭晓,"高栏港,化学工业,智慧能源,新和成,珠海港,卡博特,雪迪龙,威立雅,聚光科技,中国石油,万华化学,中国化工,新材料,化工园区
",news_finance
古巨基演唱会进行第三场 昨晚坠台后现身,"基仔,红馆,古巨基,演唱会,烧猪
",news_entertainment
农民退休年龄是多少？有退休金吗？,"
",news_agriculture
有哪些美军舰艇或航母，有人为或管理问题导致事故的案例？,"
",news_military
战略支援部队主要负责什么？,"
",news_military
百余吨欧洲鳗苗被走私到中国？原因在这里？！,"欧洲鳗,西班牙,鳗鱼,摩洛哥,鳗苗
",news_world
怎样做才能在短时间内瘦下来？,"小飞侠,高强度,科比,HIIT,滴酒不沾
",news_sports
中甲-陈晓迪诺失良机丁润山神扑 绿城0-0新疆7轮不败,"朱海威,许小龙,陈柏良,浙江绿城,丁润山
",news_sports
假如有能全款买一套房的钱，是该用这个钱交首付贷款买两套房还是全款买一套房？,"
",news_house
90后女孩亲历汶川地震，毕业后返乡带领村民卖水果，年销300多万,"
",news_agriculture
我国自主智能终端操作系统日趋成熟,"微处理器,车联网,EAL4,操作系统,智能终端操作系统
",news_tech
邱文皓：美元走强打压黄金 下周重点关注千三分水岭,"金价,原油,黄金,支撑,油价
",news_finance
茗茶起源知多少？,"茗菜,茶经·七之事,巴志,陈元龙,格致镜原·茶,蜀志,神农,南中志,华阳国志,汉中志
",news_culture
楼层养猪会是未来所趋吗？,"机械化,养猪场,养猪,松溪,猪病通
",news_agriculture
有哪些好用却不为人知的国产软件？,"甘特图,思维导图,幻灯片,国产软件,Mac
",news_tech
这样用空调最省油，80%车主不知道！,"压缩机,定频空调,变频空调,空调,省油
",news_car
禁止开发者滥用位置数据，苹果封杀大量App,"GDPR,通用数据保护条例,苹果,苹果公司,App Store,开发者
",news_tech
跨越山海讲“中国故事”——中国文学怎样走向世界,"汉学家,少年巴比伦,贾平凹,英格力士,麦田守望者,高兴,黑焰,三体,在细雨中呼喊,中国故事,中国文学
",news_culture
助力青春 内涵发展 成就出彩人生,"职业学校,长春市教育局,长春,中等职业学校,职业教育,长春市,职业技术学院
",news_edu
秦可卿房里放着杨贵妃的木瓜，有什么深意？,"
",news_culture
斯威X3的操控怎么样？,"
",news_car
此人是金庸笔下唯一改邪归正的人，位列射雕五绝，杨过不认同他,"郭襄,黄药师,柯镇恶,欧阳克,射雕英雄传,杨过
",news_culture
山东九成酒厂厂长毕业于这个学校？听听校方的回应,"王瑞明,山东,食品科学,齐鲁工业大学,山东省
",news_edu
目前来看影响武汉房价的积极因素和消极因素分别有哪些？,"
",news_house
这个旅游日，你可以有个十秒秀｜有奖征集短视频,"中国旅游日,徐霞客游记,旅游局,临夏市,河州牡丹
",news_travel
在绘画上，是否是天赋决定一切？,"
",news_culture
怎样制作微信餐饮点餐订座小程序？餐饮点餐小程序需要哪些功能？,"
",news_tech
「小知识」驾照记12分和12分以上都一样？80%的人都理解错了……,"驾照,记分周期,公安部第139号令,实习期,机动车驾驶证,驾驶人
",news_car
男乒奥运三大对手已出！一人已成定海神针、东京奥运他在可无忧！,"韩国队,日本队,德国队,樊振东,奥恰洛夫
",news_sports
如何评价新一期《奔跑吧》？,"
",news_entertainment
斗鱼绝地求生黄金大奖赛第四季！17shou战队还能否再续辉煌？,"COG,17战队,EHOME,斗鱼,黄金大奖赛
",news_game
提到发达国家一般都会说西方发达国家，为什么是西方？,"
",news_world
贾宝玉为什么爱黛玉而不爱宝钗？,"
",news_culture
手机导航收不收费？,"百度,免费软件,手机导航软件,手机地图,广告
",news_tech
老时候的西安大雁塔，塔顶长满了草，让人心疼,"西安大雁塔,大雁塔,西安旅游
",news_travel
学校教室装空调让学生出钱合适吗？,"
",news_edu
昆山中环地标，火车站300米；高铁站1公里 昆城景苑,"昆山市,昆山,CBRE,世邦魏理仕,昆城广场
",news_house
英超 利物浦-夏窗欲签下波尔多边锋马尔科姆,"多特蒙德,波尔多,马尔科姆,利物浦,勒沃库森
",news_sports
7部经典穿越剧，刘诗诗、杨幂主演的第二，胡歌这部火了很久,"穿越剧,宫锁心玉,剑侠情缘之藏剑山庄,步步惊心,关智斌,刘诗诗,胡歌,张楚楚,太子妃升职记
",news_entertainment
智家网商机推荐｜2018年5月9日智能家居最新求购信息,"智能家居,求品牌,广东,智家网,投影仪
",news_tech
现在买iPhone 6splus划算吗？,"
",news_tech
手动挡省油还是自动挡省油？,"手动档汽车,自动变速箱,省油,手动挡,CVT
",news_car
DNF红眼铁马是先升级3件好，还是等5件一起升级好？为什么？,"
",news_game
意大利总统提议组建“临时中立政府”打破组阁僵局,"意大利总统,临时中立政府,各党派,议会选举,民主党
",news_world
如果中南半岛四个国家（泰国、越南、老挝和柬埔寨）统一，在国际上会有怎样的影响？,"中南半岛,东南亚友好合作条约,柬埔寨,东盟宪章,东盟,越南,泰国
",news_world
亚冠中国德比首场打平，权健和恒大谁能晋级下一轮？,"
",news_sports
中方县5157名学生走进计算机考场,"怀化市,中方县
",news_edu
“满厉害”有错字？杨丞琳挨骂 “中文系青峰”神解读打脸网友,"社群网站,闻歌,杨丞琳,日式料理,月照常堤,TAG,中文系
",news_entertainment
大棚肉鸭养殖利润怎么样？,"
",news_agriculture
为什么茶城里没什么人，茶叶店老板还那么有钱，是怎么做生意的？,"黄山毛峰,谢裕,茶城里,单一,茶叶
",news_car
如果苹果和腾讯真的中断了合作，苹果下架腾讯所有APP，你会换手机吗？,"
",news_tech
老外酒后当街调戏中国女孩遭围殴，如何评价路人这波操作？,"
",news_sports
湖南省怀化市新晃县三层新中式别墅兼具了实用性和现代性,"层新中式别墅兼具,实用性,怀化市,湖南省,现代性湖南省怀化市新晃县
",news_culture
王思聪为什么偏偏钟爱网红？,"
",news_entertainment
沃尔沃国内售价为何与美国相差很多？,"美国,沃尔沃,沃尔沃汽车,X60,XC60,兰博基尼
",news_car
王洪涛硬笔正楷书写法则——偏旁部首篇,"王洪涛,偏旁部首
",news_culture
六军之战制胜决赛圈终极宝典，远离淘汰就看这里！,"小伙伴,决胜圈,沙尘暴,六军之战,前中期
",news_game
财税答疑：老会计教小会计学习财务！,"平均值,资产总额,营业税,平均数,税金及附加
",news_finance
新华社评论员：中国力量铸就重建奇迹,"恢复重建,习近平,优越性,汶川,社会主义制度
",news_world
2018款奥迪A6L1.8T和2.0T，选哪款好？,"
",news_car
费城76人的队名到底是什么意思？,"
",news_sports
旅行的情趣，适合旅行LV包包盘点,"CAPUCINES包,沃特森,四叶草,LV,LV CAPUCINES
",news_travel
联合国安理会改革废除一票否决权，会导致什么后果？,"
",news_military
励志？网友找到几年前黄紫昌的照片，原来最强U23是练出来的！,"黄紫昌,韦世豪,U23,董方卓,伤仲永
",news_sports
叙利亚到底拦截多少美英法的导弹？美俄到底谁在说谎？,"
",news_military
成绩差的学生读高中还是职校？,"
",news_edu
明星们的极品“前任”：汪峰李晨上榜，最后一个非常难看,"武媚娘传奇,潘粤明,汪峰,葛芸婕,张馨予,范冰冰
",news_entertainment
迷你世界隐藏地下室制作方法一览 迷你世界隐藏地下室怎么做,"迷你世界隐藏地下室,世界隐藏地下室,如图所示,推拉机械臂,迷你世界
",news_game
有哪些简单的PPT、Word和Excel小技巧，可以在工作中省力？,"单元格,两端对齐,Ctrl +,快速,Excel
",news_tech
安小悦知道小七的真是身份后，这反应好可爱呀！,"好可爱
",news_entertainment
突发！今天，支付宝又一重大宣布，这类人有福了！,"二维码,小商贩,山寨货,商家服务,支付宝
",news_tech
2018在职读研政策说明会｜5月19日 · 青岛,"同等学力,985工程,硕士学位,中国人民大学,说明会
",news_edu
开卡车比赛 奖励一辆轿车！广汽日野2018开挂！这样做营销！,"SHOW,Total,广汽传祺,全方位客户支持,GS3,广汽日野
",news_car
山东临朐大樱桃“老品牌”焕发新活力,"临朐县,樱桃,大棚,临朐,山旺镇
",news_agriculture
洪欣和小11岁老公张丹峰，很好看太般配了,"
",news_entertainment
NBA最难打破的记录：拉塞尔戒指多到戴不下，麦迪时刻最经典！,"凯尔特人,得分王,NBA,总冠军,拉塞尔
",news_sports
中国足球乙级联赛第七轮：陕西大秦之水队1:0战胜延边北国珲春队,"陕西,中乙联赛,中国足球乙级联赛,山屿海,渭南市
",news_sports
詹姆斯连续两赛季横扫猛龙，真是因为猛龙太弱，还是有其他原因？,"
",news_sports
小米游戏本 开箱体验上手！,"小米,游戏
",news_tech
绝地求生：世界邀请赛中国区预选公平性遭质疑 LOL小楼微博开撕,"预选赛,邀请名额,战队,邀请赛,绝地求生
",news_game
发动机灰越开越多难清理？老司机教你一招，灰尘3秒消失像新车,"拖车绳,中控台,密封胶,收纳袋,点烟器
",news_car
起亚终于翻身了，刚上市就降3万，比途观漂亮10倍，谁还买H6！,"比亚迪,智跑,韩系车,Carplay,TPMS,KX5,Carlife,起亚
",news_car
库鸟实力诠释有种劝说叫做传承！库蒂尼奥劝说詹加盟巴萨……,"库蒂尼奥,詹加盟,巴萨,利物浦,苏亚雷斯
",news_sports
最受小朋友喜爱的书有哪些？,"
",news_travel
“19连跌”来了，怎样看待下跌的房价？,"
",news_house
错过青海这些地方，就相当于错过了48次旅行！,"青海湖,扎陵湖,茶卡盐湖,青海,鄂陵湖
",news_travel
天窗大有可为，你可能根本不知道！,"全景天窗,开天窗,汽车天窗,车内,天窗
",news_car
重返尼泊尔,"中国志愿者,尼泊尔,大地震,加德满都,李志鹏
",news_world
苹果回应App“付费差异”,"App,定价权,苹果,iPhone,开发者
",news_tech
江南化工与杭州银行互怼 被抽贷2亿会引发连锁反应吗,"盾安集团,浙江省,杭州银行,浙商银行,盾安,江南化工
",news_finance
大嫂徐冬冬正面回应好身材：我就是底盘宽，未来的老公你在哪？,"余罪,粉丝,张一山,大嫂,余文乐,徐冬冬,冒险王卫斯理
",news_entertainment
贫困生申请留学项目陷难题4年学费高达40万，上还是不上？,"省控线,大喜事,北京,学费,贫困生
",news_edu
意大利国脚中场五豪门疯抢！一队竟出5000万！,"曼城,那不勒斯,意大利,巴萨,若日尼奥
",news_sports
荣成：千古秦帝东巡至此，寻找他的诗和远方……,"农耕,秦始皇,荣成,始皇帝,东巡
",news_culture
"国产手机全部换上“中国芯”, 高通会不会倒闭？","专利费,国产手机,中国芯,使用费,高通骁龙处理器
",news_tech
200余亩鲜花汇聚紫色海洋，安徽这个地方不容错过,"马鞭草,南陵县,田园风光,安徽省,安徽省芜湖市南陵县大浦乡村
",news_travel
高房价触目惊心，投资炒房将中国房价炒高两三倍！,"房价,高房价,炒房团,投资炒房,炒房客
",news_house
东风雷诺4月销售6595辆 科雷傲热销4217辆,"E-NCAP,世界汽车,SUV,C-NCAP,科雷傲,科雷嘉,雷诺,东风雷诺,东风
",news_car
阳煤化工股份有限公司第九届董事会第二十七次会议（通讯方式）决议公告,"公司章程,李海泉,化工投资公司,董事会会议,阳煤化工,证券法,煤化工股份有限公司,公司法
",news_finance
中级会计考试是怎样的考试？,"
",news_edu
美战机刚刚接近中国领空就火速返航，后来发现其实已经报废了！,"防空火力,F-18,激光武器,空空导弹,电子战机,AIM-120,EA-6B
",news_military
李克强会见安倍晋三：推动中日关系重回正常轨道,"政治,安倍晋三,中日关系,李克强,日本首相安倍晋三
",news_world
混动卡罗拉为什么便宜都没人愿意买呢？,"
",news_car
杭州｜这是我认为千岛湖边上最绝美的5家酒店,"淳安千岛湖镇,千岛湖,独木舟,秀水街,中心湖区
",news_travel
抗战老兵无意间收藏的东西，5家博物馆抢着要，日本也想重金收藏,"博物馆,王振庸,安岳县,宣战书,日宣战书
",news_military
卡罗拉侧窗降下来雨水刮不掉，你们的车有这问题吗？,"
",news_car
你认为李易峰的演技如何？,"
",news_entertainment
